Port_ID,Longitude,Latitude
52760,127.0833,-3.2833
52870,131.3000,-7.9833
52940,136.2500,-1.9000
53000,134.5000,-2.7333
53010,134.0833,-0.8667
53020,131.2333,-0.8833
53045,131.0167,-1.3000
53050,130.7500,-1.2500
53100,132.2833,-2.9333
53115,136.9667,-4.8167
53130,140.3833,-8.4833
53133,140.7167,-2.5333
53142,144.5667,-8.1000
53150,143.2000,-9.0667
53160,147.1333,-9.4667
53165,150.4500,-10.3167
53170,150.6667,-10.6167
53190,152.7667,-9.2167
53195,150.4167,-10.4167
53206,148.4833,-8.8833
53230,147.0000,-6.7333
53250,145.8167,-5.2167
53282,141.1333,-2.6833
53300,142.2167,-10.5833
53318,145.3500,-14.9500
53340,145.7833,-16.9167
53360,146.1333,-17.6000
53370,146.3333,-18.5167
53380,146.8167,-19.2667
53400,149.2167,-21.1167
53405,149.3000,-21.2833
53440,150.8500,-23.5833
53450,151.2500,-23.8500
53460,152.3500,-24.8667
53490,153.0333,-27.4667
53520,153.5667,-28.8667
53650,151.2000,-33.8667
53655,151.2333,-34.0000
53690,150.9167,-34.4833
53710,150.8000,-35.1167
53750,150.1667,-35.7000
53810,149.9167,-37.0667
53840,146.4667,-38.7000
53930,145.2333,-38.3500
54030,144.9667,-37.8333
54050,144.3667,-38.1500
54120,142.4833,-38.4000
54140,141.6000,-38.3333
54200,137.6333,-35.6333
54210,137.7667,-34.9667
54220,138.5000,-34.8500
54236,137.9167,-34.4333
54255,137.7667,-35.0333
54280,137.6167,-33.9333
54290,138.0167,-33.1833
54320,137.5833,-33.0333
54325,137.7667,-33.0167
54350,135.8500,-34.7167
54410,133.6500,-32.1667
54450,121.9000,-33.8667
54470,117.8833,-35.0333
54500,115.6333,-33.3167
54540,114.6000,-28.7833
54555,113.4000,-26.0833
54565,113.3833,-24.2167
54575,114.1833,-21.8167
54580,115.1000,-21.6500
54600,117.1833,-20.6500
54620,118.5833,-20.3167
54630,122.2333,-17.9667
54660,128.1000,-15.4667
54670,130.8500,-12.4667
54671,136.4167,-13.8667
54672,141.8667,-12.6667
54675,136.7000,-12.2000
54690,140.8333,-17.4833
54760,147.3333,-42.8833
54810,146.9833,-43.1667
54830,147.0333,-43.3167
54870,145.2833,-40.7667
54875,145.3833,-40.8333
54880,145.9500,-41.0500
54920,146.3667,-41.1833
54940,146.8333,-41.1333
54943,146.8167,-41.1500
54970,147.1167,-41.4500
55000,173.7667,-35.0500
55030,174.1167,-35.3167
55050,174.4333,-35.8000
55060,174.7667,-36.8500
55080,176.1667,-37.6333
55110,178.0333,-38.6667
55130,176.9167,-39.4833
55150,174.7833,-41.2833
55180,175.0333,-39.9500
55210,174.0333,-39.0667
55230,174.7833,-36.9333
55270,172.6667,-40.6833
55275,172.9000,-40.8500
55290,173.2667,-41.2667
55300,174.0167,-41.2833
55320,172.7167,-43.6000
55330,172.9667,-43.8000
55350,171.2500,-44.4000
55370,170.6333,-45.8167
55400,168.3333,-46.6000
55440,171.2167,-42.4333
55450,171.6000,-41.7500
55500,167.9500,-29.0667
55530,177.4500,-17.6000
55540,178.4167,-18.1333
55550,178.8333,-17.6833
55556,179.3667,-16.3500
55560,179.3333,-16.7667
55590,-175.2000,-21.1333
55600,-174.3500,-19.8000
55610,-173.9833,-18.6500
55617,179.1333,-8.5167
55650,-176.1333,-13.2833
55670,-171.7667,-13.8167
55680,-170.6667,-14.2833
55695,-169.9333,-19.0333
55740,-159.7833,-21.2000
55770,-151.7500,-16.5000
55800,-151.4500,-16.7333
55840,-149.5833,-17.5333
55960,-134.9667,-23.1167
56010,-139.0333,-9.8167
56015,-140.0833,-8.9333
56025,-171.7167,-2.8333
56039,-159.3667,3.8500
56070,-155.4667,20.1000
56090,-155.0667,19.7333
56100,-155.5500,19.0833
56110,-155.9000,19.1833
56120,-155.9000,19.3833
56130,-155.9333,19.4833
56140,-156.0000,19.6333
56150,-155.9500,19.8667
56160,-155.8333,20.0333
56170,-155.9000,20.1833
56180,-156.4667,20.9000
56190,-155.9833,20.7500
56200,-156.6667,20.8667
56230,-157.0000,20.7833
56240,-156.8000,21.0667
56250,-156.8833,21.0500
56260,-157.0333,21.0833
56270,-158.1000,21.2667
56272,-158.1167,21.3167
56280,-157.8667,21.3000
56290,-159.5833,21.9000
56300,-159.3500,21.9500
56310,-159.3333,22.0000
56320,-160.2333,21.8667
56323,-166.2833,23.8667
56325,-169.5167,16.7500
56328,-177.3667,28.1833
56330,166.6167,19.2833
56350,162.3333,11.3333
56370,167.7333,8.7167
56400,171.3833,7.0833
56450,172.9333,1.3333
56500,166.9167,-0.5333
56520,145.6833,15.2000
56530,145.6167,14.9667
56540,145.1500,14.1333
56550,144.6167,13.4500
56570,163.0333,5.3333
56590,158.2000,6.9833
56600,151.8333,7.4333
56630,138.1333,9.5167
56660,134.4500,7.3333
56710,144.3000,-1.2167
56730,147.2667,-2.0167
56738,143.6333,-3.5667
56740,149.9667,-1.6333
56760,150.8000,-2.5833
56810,152.1833,-4.2000
56820,152.2667,-4.3333
56835,150.5333,-5.1333
56840,150.9833,-5.3000
56855,155.6333,-6.2167
56945,154.5500,-5.1667
56970,156.8500,-8.1000
56975,157.1833,-8.2167
57005,157.1000,-8.1167
57070,159.2167,-9.0833
57100,160.1500,-9.1000
57120,159.9500,-9.4167
57200,167.1667,-15.5167
57230,168.3167,-17.7333
57245,168.5500,-17.6833
57275,165.8167,-21.3833
57320,166.4333,-22.2833
57325,165.5500,-21.1500
57410,103.4333,3.9667
57411,103.4667,4.2500
57415,103.4667,4.5667
57420,103.1333,5.3500
57425,105.0167,5.5167
57429,99.7667,6.4333
57433,102.3333,8.0500
57434,101.4167,10.0833
57435,101.3000,6.9500
57436,101.2500,10.5167
57437,101.1667,12.6667
57439,100.5833,7.2167
57440,101.3500,9.1000
57443,101.3000,12.6333
57446,100.9167,12.6167
57450,100.5000,13.7500
57458,100.9167,13.1667
57460,100.8833,13.1167
57461,100.8833,13.1333
57462,100.8833,13.0833
57470,100.8167,13.1667
57472,100.1500,13.1667
57485,103.5000,10.6333
57490,103.6000,10.5000
57520,103.9667,10.2167
57540,0.0000,0.0000
57570,107.0667,10.3500
57572,107.0333,10.5833
57575,106.7833,10.7500
57580,106.7167,10.7667
57610,109.1667,11.8833
57620,109.2333,12.2500
57640,109.2333,13.7667
57642,108.6833,8.4833
57650,108.2167,16.1000
57655,107.0667,10.3167
57657,106.7667,10.8167
57660,105.7667,18.7667
57680,106.6833,20.9167
57700,107.0667,20.9500
57710,107.3667,21.0333
57745,108.3500,21.7500
57750,109.0667,21.4833
57760,110.2833,20.0500
57768,108.6167,19.1000
57770,110.4000,21.2000
57775,115.6833,20.8333
57777,113.8667,22.4667
57810,113.5667,22.1833
57816,109.4500,18.3167
57817,109.1833,19.7333
57818,110.0333,19.9667
57819,111.0833,21.4833
57820,108.5833,21.7333
57821,113.5833,22.2333
57822,113.4167,23.0833
57825,113.5000,23.0500
57830,113.2333,23.1167
57859,114.5167,22.7167
57862,117.0833,23.6167
57864,117.5167,23.7500
57876,118.9833,25.2333
57900,121.8667,24.6000
57910,121.6000,23.9833
57953,120.1667,23.7833
57970,121.9667,20.4500
57990,121.0833,18.6167
57995,122.1333,18.5167
58000,121.6333,18.3667
58070,122.2333,13.9500
58100,122.6833,14.2833
58130,124.2500,13.5833
58150,123.7333,13.3667
58170,123.7500,13.1500
58205,124.0000,12.9667
58315,122.0667,13.5000
58320,121.0500,13.7500
58350,120.6167,14.0833
58370,120.9667,14.5833
58390,120.4833,14.4333
58395,120.2667,14.8000
58410,119.9500,15.5500
58460,120.3167,16.6167
58540,121.1833,13.4167
58590,122.2667,12.5833
58620,123.6167,12.3667
58630,125.0167,12.5667
58640,125.4333,11.6000
58655,125.7167,11.0333
58670,124.8833,11.7667
58690,125.0000,11.2500
58695,125.0167,11.1000
58740,124.8333,10.1333
58750,124.8000,10.6833
58770,124.6000,11.0000
58795,124.4333,10.9167
58800,124.3833,11.0500
58870,123.8500,9.6500
58890,123.9667,9.9500
58960,123.9000,10.3000
59070,123.4167,10.4833
59080,123.1167,9.6000
59090,123.3000,9.3167
59100,123.6333,9.1333
59120,122.8000,10.5167
59150,122.7167,11.6000
59180,122.5833,10.6667
59190,122.5833,10.7000
59270,118.7333,9.7333
59340,125.5000,9.7833
59343,125.4167,9.0000
59345,125.3333,8.9833
59380,126.3333,8.3667
59385,126.3167,8.2333
59400,126.2167,6.9500
59430,125.6167,7.0667
59475,125.1000,8.8333
59485,125.1833,6.1167
59500,124.2167,7.3500
59530,123.4333,7.8333
59550,123.1667,7.5833
59575,122.6833,7.7833
59580,122.0667,6.9000
59670,123.8667,8.3333
59680,123.8500,8.1333
59700,124.2333,8.2333
59710,124.6667,8.5000
59720,124.7500,8.5167
59725,124.7667,8.5833
59760,125.5333,8.9500
59770,121.9667,6.7167
59780,121.8667,6.5500
59800,121.0000,6.0500
59820,120.8167,5.5500
59860,119.3000,26.0833
59910,120.6500,28.0167
59930,121.4500,28.6833
59940,121.5500,29.8833
59950,121.7000,29.9500
59960,122.1000,30.0000
59963,121.0833,30.5833
59974,120.9500,31.7667
59985,120.2333,31.9167
59986,119.9833,31.9667
59987,119.8500,32.2833
59988,119.4333,32.2667
59995,119.4333,32.2167
60000,118.7500,32.0833
60010,118.3667,31.3333
60030,117.0333,30.5167
60060,114.2833,30.5833
60110,108.4333,30.8167
60120,106.6333,29.5667
60125,119.3667,30.1000
60130,119.4500,34.7333
60133,119.5667,35.3833
60150,122.1000,37.5000
60170,120.2833,37.6333
60180,117.6667,38.9667
60190,117.8333,38.9667
60193,119.0167,39.2000
60200,119.6167,39.9333
60205,121.0500,40.0667
60210,120.9833,40.7000
60215,121.1000,40.7500
60233,124.1500,39.8167
60240,121.2500,38.7833
60280,125.4000,38.7167
60290,125.6167,38.7333
60310,125.7000,38.0000
60320,126.6167,37.4667
60323,126.4000,37.0167
60325,126.7333,37.0000
60330,126.6167,35.9833
60340,126.3833,34.7833
60350,126.5333,33.5167
60370,127.7500,34.7333
60380,128.5667,35.1833
60385,128.6500,35.1333
60400,129.4000,35.4500
60410,129.3833,36.0500
60430,129.1167,37.5667
60431,129.1500,37.5333
60435,128.6000,38.2000
60440,127.4500,39.1667
60450,127.6167,39.8333
60470,128.6500,40.2000
60480,129.2000,40.6667
60500,129.8167,41.7667
60510,130.3000,42.2333
60520,130.4000,42.3333
60540,130.8000,42.6500
60582,131.0833,42.6333
60610,131.9000,43.1167
60720,132.6833,42.8667
60725,133.0833,42.7500
60730,132.8833,42.8000
60795,140.2833,48.9667
60800,140.2833,49.0833
60810,140.7833,51.4667
60820,140.7333,53.1333
60860,143.0000,53.5500
60870,143.5500,52.7000
60880,143.1333,49.2167
60920,142.7667,46.6167
60930,141.8667,46.6667
60940,142.0500,47.0500
60980,142.0333,49.0833
60981,142.0500,-49.1667
60990,142.1333,49.4500
61020,142.1000,50.7333
61040,142.1333,50.9000
61045,141.5167,52.2167
61060,142.5000,53.5833
61090,146.8333,43.8667
61110,143.3500,44.3500
61120,144.2833,44.0167
61130,145.5833,43.3333
61140,145.5833,43.2833
61160,144.3667,42.9833
61165,141.6333,42.6333
61170,140.9667,42.3500
61175,143.3000,42.2500
61180,140.5833,42.1167
61190,140.7167,41.7833
61205,140.1167,41.8667
61230,141.0167,43.2000
61232,141.3667,43.2333
61250,141.6333,43.9500
61260,141.6833,43.4167
61270,140.7500,40.8333
61277,140.0000,40.2167
61280,141.5500,40.5333
61290,141.9833,39.6333
61310,141.9000,39.2667
61320,141.7333,39.0500
61325,141.6000,38.8667
61330,141.4500,38.4500
61340,141.3167,38.4000
61350,141.0333,38.3167
61353,140.9500,37.8333
61355,140.9000,36.9333
61356,140.6333,36.5000
61357,140.7000,35.9333
61360,140.8500,35.7333
61370,139.8000,35.0000
61375,140.0667,35.5833
61378,139.9833,35.6667
61379,139.9500,35.6667
61400,139.6667,35.2833
61410,139.7167,35.2333
61415,138.7000,35.1333
61416,137.0667,34.6667
61420,138.9500,34.6667
61460,138.5000,35.0167
61465,137.3000,34.7167
61470,136.9500,34.8500
61475,137.2167,34.8167
61490,136.6333,34.9667
61495,136.5667,34.6000
61500,136.8500,34.4833
61515,136.2167,34.0667
61540,135.3667,33.7167
61541,135.1000,33.9500
61542,135.1333,34.1167
61543,135.2000,34.1500
61545,135.1333,34.2333
61564,134.6333,34.7667
61567,134.6833,34.7667
61568,134.7500,34.7167
61570,134.4667,34.7833
61571,134.5667,34.7500
61573,134.8333,34.7000
61580,133.9500,34.4833
61590,133.9333,34.4500
61595,133.7333,34.5000
61605,133.4333,34.4667
61617,133.1833,34.2833
61630,133.1333,34.3833
61640,132.5500,34.2333
61642,132.5167,34.1833
61655,132.4333,34.1833
61662,132.2500,34.1833
61664,132.9000,34.1167
61680,131.8167,34.0333
61690,131.2333,33.9333
61695,131.9333,33.9500
61700,130.9333,33.9333
61720,131.4167,34.4167
61730,132.0833,34.9000
61750,133.2500,35.5500
61760,133.2333,35.5333
61790,135.2000,35.5333
61800,135.3333,35.5167
61802,135.5000,35.5167
61805,136.2000,36.0667
61810,136.0667,35.6500
61820,136.1000,36.1833
61822,136.6000,36.6167
61840,136.9667,37.0500
61850,137.1333,36.7667
61855,137.1167,36.7667
61862,137.8500,37.0333
61865,138.2500,37.1833
61867,138.5500,37.3667
61870,139.0500,37.9167
61875,139.2333,38.0167
61890,138.5667,38.0833
61900,139.8167,38.9333
61910,140.0000,39.8333
61932,134.7000,34.7833
61940,134.0500,34.3333
61960,134.6000,34.0167
61965,134.6667,33.8667
61967,135.9833,33.6667
61970,133.5667,33.5000
61980,133.3000,33.3833
62010,132.5667,33.2167
62020,132.4167,33.4500
62030,132.7000,33.8667
62060,132.8333,34.0333
62065,130.8667,33.9667
62070,133.0000,34.0667
62077,133.6833,34.2167
62078,131.7500,34.0333
62079,131.1833,34.0000
62080,133.2667,33.9667
62085,133.5500,34.0000
62100,133.8000,34.2833
62110,133.8500,34.3333
62113,132.1333,33.9500
62118,130.8333,33.9333
62120,130.8167,33.9000
62130,130.8833,33.8833
62145,131.0167,33.7833
62150,131.5167,33.3167
62165,131.8667,33.2500
62170,131.8667,33.0833
62175,131.9333,32.9667
62190,131.6667,32.4333
62220,130.5667,31.5833
62224,131.1000,31.4667
62225,130.5500,31.3833
62250,130.3833,32.2000
62255,130.5333,32.5000
62280,130.4667,32.6000
62290,130.4167,33.0000
62333,129.6000,32.9333
62340,129.0667,32.9833
62360,129.8833,32.7500
62380,129.7167,33.1667
62400,129.8833,33.2833
62420,129.9667,33.4500
62440,129.3000,34.2000
62495,127.9667,26.3667
62497,127.8000,26.2167
62500,127.6833,26.2167
62505,127.9167,26.2667
62510,125.2833,24.8000
62520,124.1667,24.3333
62535,131.3833,42.8667
62540,143.2000,59.3667
62550,150.7167,59.5667
62600,158.6500,53.0500
62630,165.9833,55.2000
62635,179.3667,63.0667
62640,-173.2333,64.4167
62660,162.3167,69.6333
62670,128.8667,71.6333
62680,170.3000,69.7167
62695,80.5167,73.5000
62710,84.4333,69.6667
62720,86.1667,69.4000
62730,86.6000,67.4833
62740,72.9000,67.6667
62770,53.0000,67.6500
62775,44.1833,65.8333
62800,40.5333,64.5333
62810,39.7833,64.5667
62820,38.1000,63.9000
62830,34.8000,64.5333
62840,34.7833,64.9833
62860,33.5667,66.2833
62870,32.8667,66.6833
62890,32.4167,67.1333
62894,32.3167,67.0833
62900,34.3667,66.6667
62910,39.5167,68.0500
62950,33.0500,68.9833
62970,33.0333,68.9833
63070,-45.0333,-60.7333
63080,-44.7167,-60.7500
63090,-58.4167,-62.0833
63095,-60.6333,-62.9500
63100,-63.5000,-64.8167
63110,-63.0000,-64.3167
63120,-62.9333,-64.3167
63130,166.6500,-77.8500
